t_start_s,t_end_s,duration_s,n_samples,duty_mean,voltage_mean,tilt_deg_mean,t_over_mg_mean,t_over_mg_std,file,date
53.177515,56.215229,3.037714000000001,152,0.6699398026315789,3.747344129922709,2.6998628572039567,0.9896003738003036,0.07235082173431388,stampfly_udp_20260627T020137.jsonl,20260627
59.180013,62.155298,2.9752849999999995,149,0.673918288590604,3.7287337814151953,2.344809590722662,1.0018924874312798,0.047995371873627124,stampfly_udp_20260627T020137.jsonl,20260627
64.982515,66.105228,1.1227129999999903,57,0.6774947368421054,3.715321246860896,2.231932463264394,1.0112742102923191,0.05493787136550845,stampfly_udp_20260627T020137.jsonl,20260627
67.692513,76.212671,8.520157999999995,425,0.6881657058823529,3.693408551301913,2.101554958140839,1.010243756735987,0.04846830207937194,stampfly_udp_20260627T020137.jsonl,20260627
76.840043,78.085243,1.2452000000000112,63,0.6849198412698413,3.680000000000001,1.583143906748793,1.0093214375985662,0.0556831906319072,stampfly_udp_20260627T020137.jsonl,20260627
78.829998,80.940011,2.110012999999995,106,0.6922568396226415,3.6743467953932853,1.2539343979576987,1.007658691602647,0.059359217492037715,stampfly_udp_20260627T020137.jsonl,20260627
85.942511,92.562515,6.620004000000009,331,0.699678247734139,3.650790855702243,1.8937114127170576,0.99957644608112,0.07234649799199712,stampfly_udp_20260627T020137.jsonl,20260627
100.845184,108.372506,7.527321999999998,376,0.7092248670212765,3.615550850905257,1.6945606741705472,1.0112692873033375,0.04487633669449949,stampfly_udp_20260627T020137.jsonl,20260627
113.010038,114.677515,1.6674770000000052,84,0.7032187499999999,3.598694481142857,1.7077168325129695,1.0095963823883811,0.04493613855245076,stampfly_udp_20260627T020137.jsonl,20260627
118.155043,119.757517,1.6024740000000008,81,0.7152361111111112,3.585592639811126,1.4027643053480396,1.0193763552991961,0.0432193030058096,stampfly_udp_20260627T020137.jsonl,20260627
138.432507,141.030015,2.597508000000005,130,0.7247288461538463,3.54398658246369,1.7139775909837633,1.0073521709029625,0.056445800251389996,stampfly_udp_20260627T020137.jsonl,20260627
144.740013,152.962511,8.222498000000002,411,0.7312868613138686,3.5281827034945783,2.237159876649811,1.0027459496246434,0.06417918860203545,stampfly_udp_20260627T020137.jsonl,20260627
159.210038,162.327513,3.117475000000013,156,0.7306673076923076,3.5118082387659286,1.875261219329734,1.0083503228466537,0.06414260581029654,stampfly_udp_20260627T020137.jsonl,20260627
164.447507,166.272515,1.8250079999999969,92,0.7235108695652173,3.5040000000000013,1.6036093184883338,1.0138475642394107,0.042087068388270116,stampfly_udp_20260627T020137.jsonl,20260627
167.957624,169.360011,1.402386999999976,71,0.7387711267605633,3.4960000000000004,1.8643126668577485,1.0221759482838901,0.04293458573584085,stampfly_udp_20260627T020137.jsonl,20260627
170.985018,172.447505,1.46248700000001,74,0.7463108108108109,3.4905471320093775,1.3732738585124786,1.0028142335954142,0.03489512189801503,stampfly_udp_20260627T020137.jsonl,20260627
174.615013,177.202513,2.5875000000000057,130,0.743783653846154,3.487889060846846,2.0451995409738593,1.0088888955901434,0.053378002635842026,stampfly_udp_20260627T020137.jsonl,20260627
44.599672,46.367172,1.7674999999999983,79,0.671292405063291,3.835446759056837,1.585744033704075,1.0173888070310277,0.04498508279840456,stampfly_udp_20260627T165713.jsonl,20260627
9.127538,10.287516,1.1599780000000006,59,0.6699453389830508,4.034425913114365,0.5599113312083065,0.9814425161477984,0.07975225703293497,stampfly_udp_20260629T145526.jsonl,20260629
17.427516,18.73004,1.3025239999999982,66,0.6730378787878788,4.0061779332182965,2.1001104318681896,0.9832238045166057,0.05849562732668201,stampfly_udp_20260629T145526.jsonl,20260629
26.447514,27.907542,1.4600279999999977,74,0.6822820945945945,3.976,1.5821727598245778,0.9813048541298378,0.07803264123510671,stampfly_udp_20260629T145526.jsonl,20260629
29.527516,31.887518,2.3600020000000015,119,0.6844663865546218,3.9631769958991585,2.735985983582236,1.0000471184699755,0.0644935469139229,stampfly_udp_20260629T145526.jsonl,20260629
39.630016,43.507516,3.877500000000005,193,0.6917827720207254,3.9317799068805397,2.23764777311486,0.9932672663548502,0.06420445543241238,stampfly_udp_20260629T145526.jsonl,20260629
48.100036,49.42004,1.3200039999999973,66,0.6926723484848485,3.911339655636363,2.26877824088635,0.968117343656522,0.08790257482234802,stampfly_udp_20260629T145526.jsonl,20260629
108.292543,109.55501,1.262467000000001,64,0.7274562499999999,3.736,3.036977442497909,0.9934078792747341,0.0903065299821509,stampfly_udp_20260629T145526.jsonl,20260629
149.122693,150.927513,1.8048200000000065,91,0.7625777472527472,3.633579311736264,4.15957225831705,1.0088291606521538,0.07149554835509381,stampfly_udp_20260629T145526.jsonl,20260629
169.557516,171.257539,1.7000230000000158,86,0.7489584302325581,3.6000000000000023,5.917008744918472,1.0067832579241736,0.08023399351165733,stampfly_udp_20260629T145526.jsonl,20260629
174.775016,178.362694,3.587678000000011,180,0.7572651388888889,3.587768709338651,5.028742068071607,0.9996879363009554,0.07646276734466151,stampfly_udp_20260629T145526.jsonl,20260629
20.674998,23.814998,3.1400000000000006,158,0.6209156645569619,4.0126600610258745,2.0774007997981454,1.0063990406801857,0.04370556931816458,stampfly_udp_20260717T211648.jsonl,20260717
27.7,28.82,1.120000000000001,57,0.6175815789473684,3.992264280001401,1.363801032641026,1.0107459527845566,0.0433637071586505,stampfly_udp_20260717T211648.jsonl,20260717
28.940014,30.83752,1.897506,95,0.6177842105263158,4.002216784757895,1.7395480749523728,0.9933219489974271,0.06232373724357886,stampfly_udp_20260717T223206.jsonl,20260717
40.015038,41.3552,1.3401620000000065,68,0.6286305147058824,3.9675341810588236,1.159677651042186,0.9923155398296586,0.036882172739402544,stampfly_udp_20260717T223206.jsonl,20260717
57.857516,59.200016,1.3425000000000011,68,0.6445621323529412,3.908387425859854,1.3510762357898582,0.9981375624837445,0.04141108757014528,stampfly_udp_20260717T223206.jsonl,20260717
35.082511,37.240008,2.1574970000000064,108,0.6227921296296296,4.001484379601935,1.4804876295360954,1.0075936408972288,0.04360924314448952,stampfly_udp_20260717T224508.jsonl,20260717
52.807541,54.217496,1.4099549999999965,71,0.6365485915492958,3.944078855436621,1.1857986793401418,1.0001030883788655,0.038296433659854225,stampfly_udp_20260717T224508.jsonl,20260717
57.08001,58.76751,1.6875,85,0.6386699999999998,3.929874826629094,1.9606235337671982,1.0011944048252461,0.03909459911226303,stampfly_udp_20260717T224508.jsonl,20260717
21.352518,22.692508,1.3399900000000002,68,0.6100132352941177,4.014387898117647,2.345155369239273,0.984715561813313,0.06201607850323747,stampfly_udp_20260717T224906.jsonl,20260717
41.287518,44.157518,2.8700000000000045,144,0.6254842013888889,3.9445944264417667,2.9004361152652964,1.0032073049507018,0.04192682846969587,stampfly_udp_20260717T224906.jsonl,20260717
44.842521,45.967515,1.124994000000001,57,0.6247350877192982,3.9360579564912275,2.4503147383853876,1.000724797216209,0.05794773101340976,stampfly_udp_20260717T224906.jsonl,20260717
54.262519,57.812518,3.5499989999999997,177,0.6338265536723163,3.9009365016045194,2.1751119522776903,1.0055951063818303,0.04462669697610538,stampfly_udp_20260717T224906.jsonl,20260717
10.762522,13.155019,2.3924969999999988,118,0.5970720338983051,4.07430499626281,1.8269142571326196,1.0117228798315478,0.0361487983023707,stampfly_udp_20260717T231940.jsonl,20260717
22.580021,24.205021,1.625,82,0.5986490853658536,4.031843986731706,0.8552552375155877,1.0004832919725772,0.034255928112375135,stampfly_udp_20260717T231940.jsonl,20260717
34.217542,36.110019,1.8924769999999995,95,0.61627,3.98923839952547,2.3408034735985073,1.0099416474352794,0.04652650273368409,stampfly_udp_20260717T231940.jsonl,20260717
9.725195,11.87752,2.152325000000001,108,0.6014527777777777,4.078554980461942,2.142138215785408,0.9993178615721986,0.033125510887252255,stampfly_udp_20260718T022929.jsonl,20260718
12.46002,16.47502,4.015000000000001,200,0.603001625,4.064010027118087,1.66631810316493,1.006323041217322,0.03466044044120377,stampfly_udp_20260718T022929.jsonl,20260718
17.397524,21.277545,3.8800209999999993,194,0.6030820876288661,4.044489606604659,2.2700091974017886,1.0081175172642518,0.03447318313941868,stampfly_udp_20260718T022929.jsonl,20260718
23.642526,26.800018,3.1574920000000013,158,0.6140153481012658,4.025184262287604,2.6861166102980714,1.0028483378013082,0.034899413716168934,stampfly_udp_20260718T022929.jsonl,20260718
29.147522,30.99002,1.8424980000000026,93,0.6114884408602149,4.009463232017402,3.1605733927686486,1.0050562282441702,0.038544999333895234,stampfly_udp_20260718T022929.jsonl,20260718
31.650018,44.807544,13.157526,652,0.6201980444785276,3.98062945348122,2.433164230802396,1.007469489051727,0.03727202676932079,stampfly_udp_20260718T022929.jsonl,20260718
45.70502,51.287522,5.582502000000005,277,0.6275781588447654,3.947957102624133,2.392469666069718,1.0035695667070055,0.041320122831114366,stampfly_udp_20260718T022929.jsonl,20260718
52.867524,58.127516,5.259991999999997,263,0.6347009505703423,3.9253483354997,2.6588852335432542,1.0046957774240073,0.03541721813576908,stampfly_udp_20260718T022929.jsonl,20260718
59.330016,74.475045,15.145028999999994,752,0.6393426529255318,3.8902993176106153,1.7529185953019928,1.002317769210427,0.04038934684501149,stampfly_udp_20260718T022929.jsonl,20260718
111.830043,113.972514,2.1424710000000005,108,0.6714004629629632,3.754384009233044,1.748275953458285,1.0068927465855237,0.03707575596737771,stampfly_udp_20260718T022929.jsonl,20260718
54.387502,57.487511,3.100009,155,0.6379516129032258,3.9040735763612906,0.5961973186036384,1.0112737125789537,0.04592930448985257,stampfly_udp_20260718T064222.jsonl,20260718
