file,episode_id,seg_idx,t_start_s,t_end_s,t_mid_s,t_takeoff_s,t_since_takeoff_s,duration_s,n_samples,voltage_mean,duty_m1_mean,duty_m2_mean,duty_m3_mean,duty_m4_mean,duty_mean,Vapp_m1_mean,Vapp_m2_mean,Vapp_m3_mean,Vapp_m4_mean,Vapp_mean,altitude_mean
stampfly_udp_20260629T145526.jsonl,0,4,24.327516,24.887518,24.607517,4.465016,20.142501000000003,0.5600020000000008,29,3.983999999999999,0.682396551724138,0.7514793103448277,0.7587034482758621,0.5526551724137931,0.6863086206896551,2.718667862068966,2.9938935724137923,3.0226745379310347,2.201778206896552,2.734253544827586,0.1507887033552959
stampfly_udp_20260629T145526.jsonl,0,5,26.447514,27.907542,27.177528000000002,4.465016,22.712512000000004,1.4600279999999977,74,3.976,0.674958108108108,0.7593513513513515,0.7389810810810812,0.5558378378378378,0.6822820945945945,2.6836334378378375,3.019180972972973,2.938188778378378,2.2100112432432426,2.712753608108108,0.24539122951997294
stampfly_udp_20260629T145526.jsonl,0,6,29.527516,31.887518,30.707517,4.465016,26.242500999999997,2.3600020000000015,119,3.9631596638655457,0.6686369747899159,0.7546159663865546,0.7373134453781514,0.5772991596638656,0.6844663865546218,2.649915005042018,2.9906939630252096,2.9220844974789912,2.287930157983194,2.7126559058823534,0.18242260287789738
stampfly_udp_20260629T145526.jsonl,0,7,39.630016,43.507516,41.568766,4.465016,37.10375,3.877500000000005,193,3.931772020725388,0.684937823834197,0.7499062176165803,0.7596259067357513,0.572661139896373,0.6917827720207254,2.6930960414507767,2.948418478756477,2.9867198880829013,2.251499059067357,2.719933366839378,0.13244688036065028
stampfly_udp_20260629T145526.jsonl,0,8,48.100036,49.42004,48.760038,4.465016,44.295022,1.3200039999999973,66,3.911999999999999,0.6914893939393939,0.7552636363636365,0.7603348484848486,0.5636015151515151,0.6926723484848486,2.7051065090909088,2.9545913454545456,2.9744299272727277,2.204809127272727,2.709734227272727,0.1773361719467423
stampfly_udp_20260629T145526.jsonl,0,9,108.292543,109.55501,108.9237765,4.465016,104.4587605,1.262467000000001,64,3.736,0.702453125,0.797815625,0.772840625,0.636715625,0.7274562499999999,2.6243648750000004,2.9806391750000003,2.887332575,2.378769575,2.7177765500000004,0.0951343271881342
stampfly_udp_20260629T145526.jsonl,0,10,149.122693,150.927513,150.025103,4.465016,145.560087,1.8048200000000065,91,3.6334945054945056,0.7691703296703297,0.8221263736263736,0.8180021978021979,0.6410120879120881,0.7625777472527473,2.7947588395604397,2.9871934241758242,2.9721904703296707,2.3291190593406594,2.7708154483516485,0.1314181442280392
stampfly_udp_20260629T145526.jsonl,0,11,153.297518,153.837518,153.567518,4.465016,149.10250200000002,0.539999999999992,28,3.623999999999999,0.754525,0.8236249999999999,0.8288642857142855,0.6480642857142858,0.7637696428571429,2.734398600000001,2.9848169999999996,3.003804171428571,2.3485849714285716,2.767901185714286,0.16336835388626372
stampfly_udp_20260629T145526.jsonl,0,12,166.735038,167.295016,167.015027,4.465016,162.550011,0.559978000000001,29,3.599999999999999,0.771958620689655,0.8189586206896551,0.8174241379310344,0.6089482758620689,0.7543224137931035,2.779051034482759,2.9482510344827593,2.9427268965517244,2.1922137931034484,2.7155606896551725,0.06840682594940581
stampfly_udp_20260629T145526.jsonl,0,13,169.557516,171.257539,170.40752750000001,4.465016,165.94251150000002,1.7000230000000158,86,3.6000000000000023,0.7586162790697676,0.8057453488372093,0.8235662790697673,0.6079058139534883,0.7489584302325581,2.731018604651163,2.9006832558139535,2.9648386046511632,2.1884609302325586,2.6962503488372094,0.06483166158026041
stampfly_udp_20260629T145526.jsonl,0,14,174.775016,178.362694,176.56885499999999,4.465016,172.103839,3.587678000000011,180,3.587777777777778,0.7449033333333334,0.8357505555555554,0.8043138888888889,0.6440927777777777,0.7572651388888889,2.6725748044444444,2.9984739333333335,2.885720066666666,2.310801924444444,2.7168926822222224,0.06986688661078612
stampfly_udp_20260717T231940.jsonl,0,0,10.762522,13.155019,11.9587705,5.47753,6.4812405,2.3924969999999988,118,4.0743728813559335,0.5573330508474578,0.6118805084745764,0.5715449152542373,0.6475296610169491,0.5970720338983051,2.2708291593220338,2.4929967796610164,2.328739091525423,2.6382435525423724,2.432702145762712,0.3889580957465253
stampfly_udp_20260717T231940.jsonl,0,1,22.580021,24.205021,23.392521,5.47753,17.914991,1.625,82,4.031999999999999,0.5772048780487805,0.5848585365853659,0.6091146341463415,0.6234182926829268,0.5986490853658536,2.327290068292683,2.3581496195121954,2.455950204878049,2.513622556097561,2.413753112195122,0.38197967337398997
stampfly_udp_20260717T231940.jsonl,0,2,34.217542,36.110019,35.1637805,5.47753,29.6862505,1.8924769999999995,95,3.989305263157894,0.5482757894736842,0.6729905263157896,0.5498399999999999,0.6939736842105264,0.61627,2.187108513684211,2.684843587368421,2.1933881347368422,2.768587949473684,2.4584820463157895,0.39901339694073323
stampfly_udp_20260717T231940.jsonl,0,3,45.670042,46.332517,46.0012795,5.47753,40.5237495,0.6624750000000006,34,3.952,0.5598970588235294,0.6650911764705884,0.5850264705882353,0.7095411764705882,0.6298889705882352,2.2127131764705887,2.6284403294117644,2.312024611764706,2.8041067294117648,2.489321211764706,0.28852297453319325
stampfly_udp_20260717T231940.jsonl,0,4,48.160021,49.045014,48.602517500000005,5.47753,43.1249875,0.8849930000000015,45,3.9416888888888897,0.6024288888888889,0.63786,0.5781488888888889,0.6691244444444445,0.6218905555555556,2.374786808888889,2.5143672888888893,2.2787474133333334,2.637293333333334,2.4512987111111113,0.3557708885934618
stampfly_udp_20260627T164611.jsonl,0,0,147.525026,148.265017,147.89502149999998,6.044992,141.85002949999998,0.7399910000000034,38,3.6239999999999997,0.7861078947368421,0.6368894736842104,0.8423605263157895,0.6266763157894736,0.7230085526315789,2.8488550105263157,2.308087452631579,3.0527145473684207,2.2710749684210523,2.620182994736842,0.16691960943372627
stampfly_udp_20260627T165713.jsonl,2,0,43.417176,44.07967,43.748423,40.464674,3.2837490000000003,0.6624940000000024,34,3.848,0.7560352941176471,0.5652588235294118,0.7883558823529412,0.5528588235294117,0.6656272058823529,2.909223811764706,2.175115952941177,3.033593435294118,2.1274007529411763,2.5613334882352943,0.4923982295919867
stampfly_udp_20260627T165713.jsonl,2,1,44.599672,46.367172,45.483422,40.464674,5.018747999999995,1.7674999999999983,79,3.8346329113924047,0.7295569620253164,0.6075974683544304,0.7674696202531643,0.5805455696202532,0.6712924050632911,2.7975794835443035,2.329888283544304,2.9429846987341772,2.226198592405064,2.5741627645569625,0.4329152575022058
stampfly_udp_20260718T022929.jsonl,0,0,9.725195,11.87752,10.8013575,3.48002,7.3213375,2.152325000000001,108,4.078444444444444,0.5760666666666667,0.614236111111111,0.5825074074074075,0.6330009259259258,0.6014527777777778,2.3494387925925926,2.505131925925926,2.3757332666666664,2.5816608962962966,2.4529912203703708,0.3616903363554566
stampfly_udp_20260718T022929.jsonl,0,1,12.46002,16.47502,14.46752,3.48002,10.9875,4.015000000000001,200,4.064039999999999,0.57053,0.616233,0.585124,0.6401195,0.603001625,2.318600572,2.504423076,2.3779091,2.6014865480000005,2.450604824,0.3933775885403156
stampfly_udp_20260718T022929.jsonl,0,2,17.397524,21.277545,19.3375345,3.48002,15.8575145,3.8800209999999993,194,4.044412371134021,0.6140010309278351,0.5945690721649485,0.6001494845360825,0.6036087628865979,0.603082087628866,2.483313430927835,2.404639212371134,2.427265319587629,2.4412188412371134,2.4391092010309277,0.4817923121538359
stampfly_udp_20260718T022929.jsonl,0,3,22.102544,22.762553,22.432548500000003,3.48002,18.952528500000003,0.6600089999999987,34,4.032000000000001,0.6139588235294118,0.6170029411764706,0.6216470588235294,0.6070411764705883,0.6149125,2.4754819764705878,2.4877558588235296,2.5064809411764704,2.4475900235294117,2.4793271999999997,0.4211197372745065
stampfly_udp_20260718T022929.jsonl,0,4,23.642526,26.800018,25.221272,3.48002,21.741252,3.1574920000000013,158,4.0252151898734185,0.5527088607594937,0.6603905063291139,0.5551221518987343,0.6878398734177215,0.6140153481012659,2.224839868354431,2.6581947240506327,2.2344761822784815,2.7686015443037975,2.4715280797468355,0.4670331253658367
stampfly_udp_20260718T022929.jsonl,0,5,29.147522,30.99002,30.068770999999998,3.48002,26.588751,1.8424980000000026,93,4.009376344086021,0.5608043010752688,0.6690903225806453,0.5372129032258064,0.6788462365591397,0.611488440860215,2.248535810752688,2.682578270967742,2.1539467784946233,2.721693866666667,2.4516886817204298,0.5783618239946263
stampfly_udp_20260718T022929.jsonl,0,6,31.650018,44.807544,38.228781,3.48002,34.748760999999995,13.157526,652,3.9806012269938646,0.6110607361963191,0.6292691717791411,0.6014023006134969,0.6390599693251534,0.6201980444785277,2.432434830674847,2.504775880981595,2.3939431276073617,2.54370533006135,2.4687147923312884,0.5107272133413999
stampfly_udp_20260718T022929.jsonl,0,7,45.70502,51.287522,48.496271,3.48002,45.016251,5.582502000000005,277,3.9479566787003604,0.5860357400722023,0.6671191335740072,0.5755422382671481,0.681615523465704,0.6275781588447654,2.313569334296029,2.63378480866426,2.2721271682310467,2.6910162454873645,2.477624389169675,0.5170310290281523
stampfly_udp_20260718T022929.jsonl,0,8,52.867524,58.127516,55.49752,3.48002,52.0175,5.259991999999997,263,3.9253231939163484,0.6053372623574145,0.6554574144486692,0.6054121673003802,0.672596958174905,0.6347009505703421,2.376020060836502,2.5729934509505705,2.376300708745247,2.640259744486692,2.4913934912547524,0.5170758179612033
stampfly_udp_20260718T022929.jsonl,0,9,59.330016,74.475045,66.9025305,3.48002,63.422510499999994,15.145028999999994,752,3.890361702127659,0.6331363031914894,0.6420917553191489,0.631997340425532,0.6501452127659575,0.6393426529255318,2.4633444265957447,2.497702982978723,2.458887967021276,2.5289379872340425,2.4872183409574466,0.5088133761619634
stampfly_udp_20260718T022929.jsonl,0,10,108.980018,109.480022,109.23002,3.48002,105.75,0.5000040000000041,26,3.7676923076923075,0.6930038461538461,0.6149307692307692,0.7036884615384614,0.6535384615384614,0.6662903846153847,2.611055323076923,2.316847261538461,2.651300461538461,2.4623080923076923,2.5103777846153843,0.27183922208272493
stampfly_udp_20260718T022929.jsonl,0,11,109.882543,110.602524,110.24253350000001,3.48002,106.76251350000001,0.7199810000000042,37,3.7599999999999993,0.6021135135135135,0.694662162162162,0.6186945945945945,0.7480729729729729,0.6658858108108109,2.2639468108108107,2.61192972972973,2.3262916756756757,2.812754378378378,2.503730648648648,0.3197863617458859
stampfly_udp_20260718T022929.jsonl,0,12,111.830043,113.972514,112.9012785,3.48002,109.42125850000001,2.1424710000000005,108,3.754370370370371,0.6522259259259259,0.6767120370370371,0.6486842592592593,0.7079796296296296,0.671400462962963,2.44877502962963,2.5405291703703705,2.4354777999999992,2.657932962962963,2.5206787407407405,0.4247059700665651
stampfly_udp_20260718T064222.jsonl,0,0,54.387502,57.487511,55.9375065,4.484988,51.4525185,3.100009,155,3.9041032258064514,0.5907600000000001,0.6868083870967742,0.5951954838709677,0.6790425806451613,0.6379516129032258,2.3063832051612905,2.681360867096774,2.3237194012903224,2.651055458064516,2.490629732903226,0.569634388723681
stampfly_udp_20260622T161016.jsonl,0,0,5.605006,8.247513,6.9262595000000005,4.480015,2.4462445000000006,2.6425069999999993,133,3.9762406015037604,0.67283007518797,0.5570263157894736,0.6847473684210527,0.5309052631578948,0.6113772556390977,2.675269636090225,2.2149228330827064,2.7226501172932327,2.1110616481203004,2.4309760586466167,0.538387948409059
